time,value1,value2,value3,value4
500,0.024696045,-0.00137215,-0.038552202,-0.015990371
501,0.026559906,-0.000423275,-0.03397727,-0.021243073
502,0.002838027,-0.004184887,-0.020760793,-0.002706119
503,0.019104458,-0.005845419,-0.009137072,0.0060032
504,-0.009700681,-0.003812114,-0.021912998,0.009764813
505,0.003685237,-0.003574896,-0.024895178,0.023150731
506,0.049434576,-0.005370981,-0.009916505,0.00430878
507,0.067734316,-0.006760405,0.018888636,-0.012093206
508,0.067903757,-0.004591548,0.019295296,-0.01517705
509,0.054856721,-0.005370981,0.004011628,-0.024631914
510,0.044351317,-0.006692628,-0.010526496,-0.025411347
511,0.051806767,-0.001778811,0.002351096,-0.005146083
512,0.030118188,-0.002592132,0.000961672,-0.00690828
513,-0.018681107,0.000186717,-0.004528249,0.000411614
514,-0.018342223,0.005032758,0.015364242,0.034876116
515,-0.028678184,0.007472723,-0.007815423,0.043348216
516,-0.044436291,0.014589286,-0.001851065,0.054904163
517,-0.050197318,0.0136743,0.018854747,0.064121805
518,-0.060533281,0.014284291,0.004147181,0.051650874
519,-0.027661534,0.015910935,0.00587549,0.04012882
520,-0.015800593,0.013843742,0.012754835,0.021761306
521,-0.003092443,0.016995363,0.009637102,0.001699373
522,0.032490376,0.021299189,0.005909378,0.004444334
523,0.028762653,0.019808101,0.008518785,0.002987132
524,0.008090729,0.015843157,-0.007510428,-0.015583711
525,-0.008853471,0.018486453,-0.008255973,-0.021378627
526,-0.012750637,0.017029252,0.013263161,-0.025546901
527,-0.008514587,0.010556567,0.003571079,-0.007213276
528,-0.017664455,0.010692121,-0.012288692,0.010578134
529,-0.055788904,0.013470969,-0.010390942,0.008883714
530,-0.065108217,0.010895451,0.004757172,0.038129404
531,-0.048333459,0.009065477,0.009535437,0.038231067
532,-0.045114059,0.002796124,0.005604383,0.028132325
533,-0.035625309,-0.00540487,0.007027695,0.031046728
534,-0.040878009,-0.003134347,0.009264329,0.009663147
535,-0.015461709,-0.001880476,0.030715687,0.016474716
536,-0.007328493,0.007167727,0.049862634,0.003495459
537,0.001990817,0.004761651,0.030919017,0.006477638
538,0.030965399,-0.004015445,-0.010492607,0.020880207
539,0.017071154,0.002220021,-0.02421741,-0.033239566
540,0.038251404,-0.000457163,-0.00513824,-0.024835244
541,0.048587367,0.001982802,0.003740521,-0.018701443
542,0.027746001,0.003304449,0.001571663,-0.036289524
543,-0.010039565,0.002321686,-0.01530476,0.000750498
544,-0.056975,0.008082714,-0.026860705,-0.031206263
545,-0.068666495,0.005066646,-0.010492607,-0.035543978
546,-0.052569509,0.003135007,-0.007273209,-0.003824436
547,-0.069513708,0.00415166,0.001910547,-0.017684791
548,-0.070869245,0.003982218,0.014313702,-0.01199154
549,-0.025458787,0.004626097,-0.015372537,-0.047743801
550,-0.019019991,-0.000796047,-0.017609172,-0.064959109
551,-0.011225659,-0.00645541,-0.007612093,-0.066755198
552,0.008937939,-0.005879307,-0.02845346,-0.07980223
553,0.053840067,-0.001948253,-0.021675779,-0.066111319
554,0.063837148,0.000830596,-0.016456965,-0.083157182
555,0.051637322,-0.001406038,-0.025267949,-0.050319321
556,0.059939981,0.002084467,-0.025674611,-0.027071878
557,0.019612785,0.003778887,-0.022489101,-0.033104014
558,-0.014614499,-0.003744338,-0.018320829,-0.015651487
559,-0.0198672,-0.003337677,0.006417704,-0.020768637
560,-0.015122825,-0.001677145,0.023734676,0.001631596
561,-0.023256041,-0.004388217,0.005299387,0.001733262
562,-0.027830975,-0.00242269,0.011229857,-0.016193703
563,-0.050197318,-0.002863239,0.004960503,-0.015753152
564,-0.050875086,0.000559489,-0.011136487,-0.011550991
565,-0.009531239,0.004998869,0.011195969,0.004241003
566,-0.026136555,0.005947744,0.019973064,0.006579303
567,-0.030033721,0.007676053,0.008213789,-0.011855987
568,-0.030711489,0.006659401,0.004926614,-0.010364898
569,-0.041555777,0.015572051,0.003401637,0.016881377
570,-0.029017068,0.01092934,-0.004562138,-0.00650162
571,-0.039183591,0.004592209,0.002046101,-0.00690828
572,-0.03579475,0.013233751,0.009027111,-0.008670477
573,-0.031897582,0.007235504,-0.002427168,-0.022259725
574,-0.036133632,0.006930508,-0.000766637,0.023557391
575,-0.014445057,0.003778887,0.011399299,0.01003592
576,0.014529524,-0.001101043,0.008146012,0.017762475
577,0.028762653,0.002830012,0.006485481,0.041450467
578,0.029270979,-0.002287137,0.015838679,0.039891601
579,0.027915442,-0.000694382,0.007434356,0.04392432
580,0.057567794,-0.002592132,0.01749921,0.002106034
581,0.070784271,-0.006489298,0.034240082,0.00410545
582,0.059262212,-0.007980388,0.002317208,0.004681552
583,0.080442466,-0.012928094,-0.00981484,-0.003112779
584,0.090439543,-0.006794294,-0.01594864,0.007019852
585,0.104842111,-0.004388217,-0.016592519,-0.005349414
586,0.104842111,-0.009640919,0.001165002,0.008409277
587,0.063498266,-0.008827598,-0.024454629,0.032368377
588,0.049434576,-0.005370981,-0.034655038,0.040840477
589,0.027576558,-0.00432044,-0.013847559,0.038027737
590,-0.031728141,-0.002931016,0.006654923,0.041213248
591,-0.039691914,-0.005642088,0.008586562,0.04033215
592,-0.032067027,-0.002964905,-0.013102015,0.030233406
593,-0.013428405,-0.003032681,-0.040721059,0.046703167
594,0.010801801,-0.009674808,-0.019371368,0.040637147
595,-0.004786863,-0.007472062,0.015838679,-0.000910034
596,0.022154415,-0.008319272,-0.034011155,0.004579887
597,0.021137763,-0.005574312,-0.047837622,-0.009585464
598,0.036048658,-0.006929847,-0.02906345,-0.014431505
599,0.064006589,-0.003879891,-0.023031315,0.018982457
600,0.040454149,0.002796124,0.014517032,-0.018260894
601,0.037404194,-0.003812114,-0.002901606,-0.030121835
602,0.030626515,-0.003981557,-0.045295995,-0.01731202
603,0.049773462,-0.001982141,-0.013745894,-0.028596856
604,0.027237674,-0.001236596,0.024209114,-0.023005269
605,0.009785149,-0.002388802,0.010992638,-0.01158488
606,0.030795956,-0.000219944,0.011229857,-0.007687713
607,0.04384299,0.002694458,0.006621034,0.009019268
608,0.077392504,0.002084467,0.001978324,0.020337993
609,0.039268058,0.007608276,0.030817352,0.006714856
610,0.015376735,0.00774383,0.043966051,0.023828499
611,0.042656898,0.01282709,0.007841017,0.017559145
612,0.047740158,0.015538162,-0.016999179,0.028505098
613,-0.005634073,0.005337753,0.019125855,0.017559145
614,-0.056466673,0.011878215,0.030037919,-0.017989786
615,-0.057822209,0.012420429,-0.008154307,0.002987132
616,-0.072902545,0.009031589,-0.026657375,-0.010263232
617,-0.0759525,0.014521509,-0.017473618,0.01745748
618,-0.111535326,0.006828843,-0.021235229,0.026878454
619,-0.094421685,0.008523263,-0.000156645,0.014305858
620,-0.056636114,0.010963228,0.006044932,0.034503344
621,-0.053416718,0.0052022,-0.023573529,0.028640652
622,-0.029694837,0.005846079,0.00418107,0.046025399
623,-0.039691914,0.007404946,0.033223428,0.054599166
624,-0.001906349,0.006862732,0.015974233,0.047313161
625,0.015885061,0.00709995,-0.010628161,0.023252396
626,0.022493299,0.006117187,-0.011848143,0.005088213
627,0.043504108,0.002186132,-0.015846975,-0.013584295
628,0.041809686,0.006794955,-0.009780951,-0.022259725
629,0.054178953,0.011098782,0.02685241,-0.019141993
630,0.020629438,0.007133839,0.008586562,-0.042423323
631,0.012835105,0.005913856,-0.007950977,-0.022496944
632,0.00995459,0.009878799,0.018481975,-0.00965324
633,0.017918365,0.005473307,0.018244756,-0.017142577
634,0.032320935,0.000593377,0.010992638,-0.01517705
635,0.024526604,0.006354406,0.021396376,-0.021005854
636,0.035201449,0.006083298,0.013093719,-0.013990956
637,0.018935017,0.002355574,0.000690565,-0.006772727
638,0.010801801,0.005812191,0.016990885,-0.02046364
639,-0.005125747,0.008387709,0.003842186,-0.045846052
640,0.003007469,0.001576141,-0.022827985,-0.038458381
641,-0.002753559,0.003135007,-0.00662933,-0.033239566
642,-0.016308919,0.004185548,0.001097225,-0.055097584
643,0.031304281,-0.002117695,-0.019100262,-0.05523314
644,0.010462916,0.000830596,-0.018524159,-0.043202758
645,-0.035964191,-0.002456579,-0.012153139,-0.044863287
646,-0.044775177,-0.006048749,-0.015067541,-0.026529664
647,-0.023425484,-0.004455994,-0.003850481,-0.007992709
648,0.001143607,-0.00432044,0.000656676,-0.000876145
649,-0.002923001,-0.004083222,-0.014796434,0.014373635
650,-0.031389259,-0.005065985,-0.016999179,0.022947401
651,-0.071038686,-0.007709281,-0.008899853,0.038095515
652,-0.049011227,-0.005879307,-0.019100262,0.018338578
653,-0.02410325,-0.003371565,0.000555011,0.006511526
654,0.018765574,-0.00242269,0.001131114,-0.016363144
655,0.04621518,0.004117771,-0.010255389,-0.037170622
656,0.029440422,0.002728347,0.006485481,-0.012872639
657,0.048926249,0.004931093,-0.014694769,-0.057774767
658,0.039776381,0.008353821,-0.011780366,-0.058350872
659,0.016562829,0.008218267,-0.013678117,-0.045134395
660,-0.019697759,0.014690951,-0.007171544,-0.056825895
661,-0.061380491,0.009811022,0.026276307,-0.021175297
662,-0.047994573,0.008760482,0.005739936,-0.019684207
663,-0.039522473,0.013572634,0.002012212,-0.007145499
664,-0.067988731,0.009539915,0.015025358,0.003292128
665,-0.040539127,0.006828843,0.014279813,0.024743484
666,-0.016647803,0.005269977,0.024683552,0.025217922
667,-0.046130709,0.004998869,0.024581887,-0.00436665
668,-0.01563115,0.00116948,0.009433771,0.020270217
669,0.015207293,-0.002897128,0.015025358,0.009019268
670,0.014021199,-0.003202123,0.018888636,-0.001960574
671,0.009785149,-0.006082637,-0.017880278,-0.001994462
672,-0.031389259,-0.008217607,-0.02421741,-0.014431505
673,-0.036472518,-0.008217607,0.011975402,0.011560897
674,0.01842669,-0.010657571,0.003604967,0.01193367
675,0.027068233,-0.017706359,-0.009848728,-0.000333931
676,-0.004786863,-0.015300282,0.006417704,0.018779127
677,-0.027492091,-0.011742,-0.014694769,0.035824992
678,-0.02410325,-0.012656987,-0.004392696,0.053175852
679,0.028762653,-0.004286552,0.028716272,0.064359024
680,0.065701008,-0.008387049,0.011534853,0.050566446
681,0.051128998,-0.00730262,-0.014626992,0.048329812
682,0.038251404,0.002084467,-0.031571191,0.057750788
683,0.039776381,-0.007065401,-0.009442067,0.043856543
684,0.027407117,-0.000694382,0.009060999,0.013526425
685,0.028593211,0.00625274,-0.008222084,-0.005417191
686,0.035879217,-0.001101043,-0.032248959,-0.026326334
687,0.057398349,-0.000863824,-0.035570022,-0.027444651
688,0.054348394,-0.006285968,-0.027707914,-0.025174128
689,0.030457072,-0.009369812,-0.030520651,-0.047066033
690,0.042995781,-0.004930432,-0.029029563,-0.027444651
691,0.028593211,-0.005032097,-0.044482674,-0.009382133
692,0.029270979,-0.004489882,-0.025844052,0.001665485
693,0.020121111,-0.000355498,0.006993807,0.011662563
694,0.032829262,-0.000118279,0.013805375,0.001089382
695,0.093997821,-0.005032097,0.016855331,0.010984795
696,0.077223063,-0.009607031,-0.009001518,-0.001587801
697,0.069259293,-0.007573727,0.002656092,-0.03188403
698,0.076714739,-0.005235428,0.039933331,-0.025038574
699,0.061126076,-0.00476099,0.025327431,-0.022293614
700,0.082306325,-0.003303789,-0.004223254,-0.020226421
701,0.05045123,-0.006421521,0.002215543,-0.002299458
702,-0.008514587,0.002897789,0.009128776,-0.011279884
703,-0.023933809,0.005744414,0.018448086,0.006579303
704,-0.041386336,0.000423935,0.033325095,0.039620493
705,-0.081713535,0.010387125,-0.014491439,0.037248306
706,-0.119499095,0.010454901,-0.028622901,0.036028322
707,-0.134409994,0.006456071,0.008213789,0.045313746
708,-0.145254284,0.006761066,0.005570494,0.02823399
709,-0.125429571,0.009167142,-0.018524159,0.013356983
710,-0.102385454,0.01492817,-0.029537888,0.028369544
711,-0.095438331,0.017063139,-0.017405841,0.003766566
712,-0.081205204,0.014792617,0.001334444,-0.004705534
713,-0.024272693,0.01387763,0.00841712,0.005257655
714,0.014021199,0.013708188,-0.005477124,-0.005484967
715,0.014021199,0.015131501,-0.001579958,-0.005417191
716,0.025882138,0.021502521,-0.000800525,-0.027986865
717,0.013343431,0.01621593,-0.002461057,-0.025004687
718,0.032320935,0.015334832,0.007095472,-0.014600947
719,0.038929172,0.011031005,0.00777324,-0.021141408
720,0.056890026,-0.001202708,0.002283319,0.000614944
721,0.069089852,0.004490544,-0.011882032,0.003732677
722,0.02266274,0.00096615,0.008959334,0.006918187
723,0.020629438,-0.003676561,0.024107449,0.018033583
724,0.031473726,0.000762819,0.030851241,0.023964051
725,0.044520758,-0.001948253,0.03613783,0.02548903
726,0.071800917,0.000864485,0.014449255,0.011493121
727,0.065023243,-0.002083806,-0.002461057,0.012950322
728,0.040284708,-0.007980388,0.007468245,-0.017210353
729,0.058245562,-0.001812699,0.03935723,-0.044964954
730,0.044859644,-0.000762159,0.010924862,-0.027817423
731,0.020798879,-0.005709865,-0.015711421,-0.036052305
732,0.029270979,-0.005370981,-0.006527665,-0.017549237
733,-0.017495014,-0.003846003,-0.01594864,0.008239835
734,-0.047994573,-0.002287137,-0.005104352,0.006274307
735,-0.05612779,0.000728931,-0.00896763,0.037485525
736,-0.066294312,-0.000457163,-0.02187911,0.03972216
737,-0.071885899,-0.001541592,-0.000834413,0.016508603
738,-0.081713535,-0.003405454,0.003469413,0.016237497
739,-0.046300154,-0.001439927,0.007807129,0.028776204
740,-0.023764366,0.002152244,0.016821442,0.029386196
741,-0.003600769,8.51E-05,-0.012017585,0.004478222
742,0.026729349,0.000796708,-0.009577621,-0.018701443
743,0.050620671,-0.003608784,0.00099556,-0.041135564
744,0.071631476,-0.001812699,-0.01340701,-0.02873241
745,0.074003667,0.002355574,-0.02503073,-0.01602426
746,0.055703931,-0.000558828,-0.02292965,-0.033137903
747,-0.000720255,0.004287213,-0.002189949,-0.039644476
748,0.010124032,0.00669329,0.011941513,-0.042084441
749,0.012835105,0.007235504,0.006248262,-0.018701443
750,-0.004447979,0.006354406,-0.010390942,-0.015380381
751,0.011818453,0.005846079,0.012449839,-0.037577283
752,-0.008006261,0.012386541,0.010992638,-0.023784703
753,-0.019528316,0.009472138,0.00502828,-0.007111611
754,-0.032914236,0.003914441,0.037052818,0.009493705
755,-0.037319727,0.001643918,0.004621619,0.007799285
756,-0.058330536,0.001067815,-0.008188196,-0.00077448
757,-0.055280577,0.006930508,0.036917266,0.011222013
758,-0.041386336,0.001847248,0.023599124,0.016406938
759,-0.052061182,-0.000186056,-0.003071048,0.01532251
760,-0.034608655,0.00604941,-0.001139409,-0.010127679
761,-0.045791827,0.003982218,0.001944435,-0.006637173
762,-0.042911313,0.003643333,0.016279228,-0.011483215
763,-0.029017068,-0.00686207,0.004926614,-0.030155722
764,-0.009361797,-0.006726517,-0.016897514,0.000309949
765,-0.01885055,0.00709995,-0.013610341,0.004918771
766,-0.045961268,-0.005032097,0.001774993,0.030538402
767,-0.029355953,-0.00835316,0.01749921,0.045110412
768,-0.008853471,-0.004659324,0.03935723,0.019050235
769,0.032829262,-0.004794878,0.029665146,0.023557391
770,0.036895867,0.001982802,-0.00767987,0.029826745
771,0.062820494,-0.002592132,0.015127023,0.0252857
772,0.081798002,0.000864485,0.040882207,0.006172642
773,0.088067353,0.004117771,0.024514109,-0.011110442
774,0.107044853,0.000762819,-0.009408179,-0.028867964
775,0.074003667,0.003067231,-0.027809579,-0.031714588
776,0.064006589,0.003812775,-0.010424831,-0.024394695
777,0.021307204,-0.00052494,-0.001037744,-0.007213276
778,-0.000550813,0.002762235,-0.0102215,0.005867647
779,-0.004109095,0.009234919,-0.03055454,0.003088798
780,-0.033761445,-1.66E-05,-0.041941043,0.036773868
781,-0.040708568,0.000356159,-0.04668542,0.023726834
782,-0.059008304,-0.000253833,-0.022658544,0.020947985
783,-0.034439214,-0.005269316,-0.018964708,0.039688271
784,0.002838027,-0.002998793,-0.036112238,0.007663731
785,0.023340508,-0.00665874,0.003909963,0.020371882
786,0.01503785,-5.05E-05,0.016042009,0.01745748
787,0.014868408,0.002558905,0.013364826,-0.004400539
788,0.045876294,0.001677806,-0.004426584,-0.001926686
789,0.052992858,0.001406699,-0.009204849,-0.011686545
790,0.076714739,-0.00476099,0.01709255,-0.015956484
791,0.045876294,0.000627266,0.006688811,-0.01178821
792,0.000126955,0.000593377,0.00756991,-0.028190196
793,-0.006820167,0.001779471,-0.016863627,-0.023683038
794,-0.010039565,0.010963228,-0.006934325,0.002038257
795,-0.004786863,0.009234919,0.02725907,-0.005789963
796,-0.026983766,0.010353236,0.024785217,0.012848657
797,-0.048672341,0.017266471,0.015127023,0.027285116
798,-0.042911313,0.016046489,0.007434356,0.028064549
799,0.001821375,0.01662259,0.028343499,0.028166214
800,0.003854679,0.020214761,0.023633011,0.001699373
801,-0.003600769,0.014216514,0.016787555,-0.02046364
802,-0.002414675,0.015877046,-0.007849312,-0.031206263
803,-0.004956305,0.022315841,-0.021167453,-0.022937493
804,0.028593211,0.017978126,0.003435525,-0.046286602
805,0.010124032,0.01303042,0.001300556,-0.064247452
806,-0.008006261,0.016656479,-0.000631083,-0.049099337
807,-0.015970035,0.018079791,-0.008052642,-0.037238397
808,-0.026305998,0.011403777,-0.012458134,0.008883714
809,-0.050875086,0.011742661,-0.014220332,0.024065718
810,-0.082221858,0.009234919,0.002994976,0.005189878
811,-0.072224781,0.006964397,0.006621034,0.033046145
812,-0.054263927,0.007235504,-0.007781535,0.052972522
813,-0.028508743,-0.001948253,0.011433187,0.046737056
814,-0.037319727,-0.007099289,0.010280982,0.030233406
815,-0.038336378,-0.003879891,0.003876074,-0.00077448
816,-0.014445057,-0.002592132,0.012720946,-0.007924932
817,0.000296397,-0.003574896,0.017736429,-0.009517687
818,0.008599055,-0.002016029,0.007603798,-0.011415438
819,-0.002753559,0.001338922,0.013466491,-0.016939247
820,0.007751845,0.001271145,0.012822612,-0.029749062
821,0.010293474,0.001000038,-0.01086538,-0.021005854
822,-0.004278537,0.003406115,0.002723868,-0.020158645
823,-0.010209007,-0.000219944,0.012890388,0.001462154
824,-0.020206084,-0.000626605,0.016584225,0.021727419
825,-0.0283393,-0.00137215,0.021870814,0.003326016
826,-0.030880932,-0.001439927,0.011738183,0.01552584
827,-0.014614499,0.003541668,-0.000664971,0.026742902
828,-0.015461709,0.003744999,0.007603798,0.030911174
829,-0.001228581,0.002830012,0.016008122,0.03186005
830,0.035032008,-0.001439927,-2.11E-05,-0.004095543
831,0.051467881,-0.003202123,0.001131114,-0.03384956
832,0.05468728,-0.004354329,-0.000529418,-0.046659373
833,0.04197913,-0.005065985,-0.009306514,-0.037001181
834,0.050281785,-0.003710449,-0.008628746,-0.024259141
835,0.065531567,-0.000287721,-0.021303007,-0.028156307
836,0.057398349,0.003948329,-0.019608587,-0.02215806
837,0.028423769,-0.001778811,-0.005578789,-0.009416022
838,-0.002075791,-0.005879307,-0.017541396,-0.006738838
839,-0.01207287,-0.005675977,-0.005036575,-0.004468316
840,-0.002245233,-0.001948253,0.00756991,0.009324263
841,-0.021561621,0.001033927,-0.011882032,0.004884883
842,-0.056466673,-0.002456579,0.001741105,0.011899781
843,-0.051383413,0.000390047,0.021904703,0.013526425
